#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
209.243482,50,57.632387
281.758828,50,57.740717
292.526028,50,57.860932
276.902981,50,57.969846
153.235016,50,58.091444
180.675435,50,58.200373
195.245894,50,58.312868
275.782259,50,58.431464
204.857167,50,58.543168
215.936596,50,58.663572
116.671929,50,58.774607
220.52262,50,58.892693
281.292424,50,58.999876
253.36932,50,59.116452
-21.743835,50,59.22897
169.850474,50,59.338199
270.942344,50,59.457821
268.157448,50,59.57045
241.458461,50,59.758382
38.214388,50,59.871246
262.748632,50,59.992847
251.807383,50,60.104449
226.630997,50,60.222216
210.752638,50,60.334316
282.171773,50,60.452662
273.354907,50,60.565581
261.936368,50,60.674337
225.910616,50,60.796697
90.164835,50,60.907238
110.299098,50,61.026859
231.194929,50,61.140728
90.871666,50,61.242172
219.903805,50,61.358285
191.883267,50,61.471803
275.808779,50,61.594031
254.264948,50,61.703678
228.404634,50,61.818874
195.128249,50,61.932893
245.344654,50,62.042783
236.611714,50,62.165977
266.625602,50,62.273172
60.785237,50,62.392486
90.307624,50,62.502671
238.621584,50,62.613939
150.623045,50,62.724029
211.500021,50,62.830018
154.743137,50,62.937116
223.258441,50,63.048952
274.083645,50,63.173604
231.929638,50,63.285227
125.054527,50,63.396913
250.728374,50,63.508903
215.681205,50,63.630097
253.785781,50,63.743973
218.607362,50,63.850872
246.480938,50,63.97821
197.694902,50,64.090492
263.784557,50,64.211277
209.437105,50,64.322383
157.036957,50,64.445408
178.08004,50,64.556762
123.520772,50,64.675025
202.744839,50,64.786763
246.847818,50,64.898345
202.915029,50,65.008823
263.339337,50,65.116552
229.918722,50,65.241979
268.55822,50,65.354018
185.493891,50,65.474193
269.112283,50,65.576533
170.529727,50,65.68893
199.961641,50,65.7973
247.289472,50,65.912585
224.692632,50,66.030199
242.072988,50,66.143366
284.53884,50,66.264646
270.641678,50,66.378453
78.110404,50,66.499997
245.543212,50,66.612116
192.384889,50,66.732754
209.404206,50,66.842147
258.060371,50,66.954322
144.057099,50,67.061356
225.05854,50,67.172599
215.456055,50,67.291911
217.007831,50,67.402992
